"vol","cur","cap","tpwr"
"10787","0","31","0.00"
"10789","1","31","0.01"
"10788","0","31","0.00"
"10787","1","31","0.01"
"10792","1","31","0.01"
"10794","1","31","0.01"
"10793","1","31","0.01"
"10796","1","31","0.01"
"10786","1","32","0.01"
"10791","1","32","0.01"
"10785","1","32","0.01"
"10794","1","32","0.01"
"10793","1","32","0.01"
"10790","1","32","0.01"
"10797","1","32","0.01"
"10790","0","32","0.00"
"10794","0","32","0.00"
"10792","0","32","0.00"
"10793","0","32","0.00"
"10793","0","32","0.00"
"10786","1","32","0.01"
"10793","1","32","0.01"
"10795","0","32","0.00"
"10791","1","32","0.01"
"10791","1","32","0.01"
"10791","1","32","0.01"
"10797","1","32","0.01"
"10790","1","32","0.01"
"10792","1","32","0.01"
"10792","0","32","0.00"
"10794","0","32","0.00"
"10795","1","32","0.01"
"10791","1","32","0.01"
"10789","1","32","0.01"
"10787","1","32","0.01"
"10793","0","32","0.00"
"10793","0","32","0.00"
"10795","1","32","0.01"
"10796","1","32","0.01"
"10798","1","32","0.01"
"10792","1","32","0.01"
"10793","1","32","0.01"
"10790","1","32","0.01"
"10797","1","32","0.01"
"10793","1","32","0.01"
"10795","1","32","0.01"
"10795","1","32","0.01"
"10797","1","32","0.01"
"10798","1","32","0.01"
"10790","1","32","0.01"
"10797","1","32","0.01"
"10794","1","32","0.01"
"10801","1","32","0.01"
"10793","0","32","0.00"
"10793","0","32","0.00"
"10792","1","32","0.01"
"10795","1","32","0.01"
"10797","1","32","0.01"
"10795","1","32","0.01"
"10791","1","32","0.01"
"10798","0","32","0.00"
"10794","1","32","0.01"
"10796","1","32","0.01"
"10798","1","32","0.01"
"10799","1","32","0.01"
"10798","1","32","0.01"
"10796","1","32","0.01"
"10797","1","32","0.01"
"10797","1","32","0.01"
"10797","1","32","0.01"
"10793","1","32","0.01"
"10798","1","32","0.01"
"10798","1","32","0.01"
"10793","1","32","0.01"
"10799","1","32","0.01"
"10798","1","32","0.01"
"10800","1","32","0.01"
"10798","1","32","0.01"
"10799","1","32","0.01"
"10799","1","32","0.01"
"10801","0","32","0.00"
"10801","1","32","0.01"
"10795","1","32","0.01"
"10797","1","32","0.01"
"10797","1","32","0.01"
"10795","1","32","0.01"
"10797","1","32","0.01"
"10795","1","32","0.01"
"10803","1","32","0.01"
"10800","1","32","0.01"
"10798","0","32","0.00"
"10802","1","32","0.01"
"10799","1","32","0.01"
"10801","1","32","0.01"
"10797","1","32","0.01"
"10800","1","32","0.01"
"10801","1","32","0.01"
"10799","1","32","0.01"
"10802","1","32","0.01"
"10799","0","32","0.00"
"10801","1","32","0.01"
"10802","1","32","0.01"
"10799","1","32","0.01"
"10807","0","32","0.00"
"10798","1","32","0.01"
"10803","1","32","0.01"
"10806","1","32","0.01"
"10797","1","32","0.01"
"10804","1","32","0.01"
"10796","1","32","0.01"
"10803","1","32","0.01"
"10798","1","32","0.01"
"10803","1","32","0.01"
"10807","1","32","0.01"
"10799","0","32","0.00"
"10801","1","32","0.01"
"10798","1","32","0.01"
"10803","1","32","0.01"
"10800","1","32","0.01"
"10802","1","32","0.01"
"10798","1","32","0.01"
"10801","1","32","0.01"
"10808","1","32","0.01"
"10798","1","32","0.01"
"10803","1","32","0.01"
"10803","1","32","0.01"
"10804","1","32","0.01"
"10808","1","32","0.01"
"10805","1","32","0.01"
"10803","1","32","0.01"
"10799","1","33","0.01"
"10802","1","33","0.01"
"10804","1","33","0.01"
"10799","2","33","0.02"
"10807","1","33","0.01"
"10802","1","33","0.01"
"10806","1","33","0.01"
"10804","1","33","0.01"
"10802","0","33","0.00"
"10804","0","33","0.00"
"10802","1","33","0.01"
"10806","1","33","0.01"
"10802","1","33","0.01"
"10808","1","33","0.01"
"10805","1","33","0.01"
"10802","1","33","0.01"
"10807","1","33","0.01"
"10805","1","33","0.01"
"10811","0","33","0.00"
"10811","0","33","0.00"
"10805","0","33","0.00"
"10805","0","33","0.00"
"10799","1","33","0.01"
"10806","1","33","0.01"
"10804","1","33","0.01"
"10809","1","33","0.01"
"10806","1","33","0.01"
"10802","1","33","0.01"
"10806","0","33","0.00"
"10805","0","33","0.00"
"10806","1","33","0.01"
"10807","1","33","0.01"
"10808","1","33","0.01"
"10808","1","33","0.01"
"10802","1","33","0.01"
"10812","1","33","0.01"
"10803","1","33","0.01"
"10812","1","33","0.01"
"10806","1","33","0.01"
"10810","0","33","0.00"
"10809","0","33","0.00"
"10807","1","33","0.01"
"10807","1","33","0.01"
"10810","1","33","0.01"
"10802","1","33","0.01"
"10806","0","33","0.00"
"10805","1","33","0.01"
"10811","1","33","0.01"
"10810","0","33","0.00"
"10807","1","33","0.01"
"10808","1","33","0.01"
"10807","1","33","0.01"
"10808","1","33","0.01"
"10808","1","33","0.01"
"10809","1","33","0.01"
"10805","1","33","0.01"
"10803","0","33","0.00"
"10810","1","33","0.01"
"10806","1","33","0.01"
"10807","1","33","0.01"
"10810","0","33","0.00"
"10810","1","33","0.01"
"10811","1","33","0.01"
"10805","1","33","0.01"
"10815","1","33","0.01"
"10810","1","33","0.01"
"10810","1","33","0.01"
"10813","1","33","0.01"
"10806","0","33","0.00"
"10808","1","33","0.01"
"10810","1","33","0.01"
"10810","1","33","0.01"
"10804","1","33","0.01"
"10813","1","33","0.01"
"10808","1","33","0.01"
"10806","1","33","0.01"
"10819","1","33","0.01"
"10811","1","33","0.01"
"10810","1","33","0.01"
"10811","1","33","0.01"
"10806","0","33","0.00"
"10813","0","33","0.00"
"10811","1","33","0.01"
"10812","1","33","0.01"
"10816","0","33","0.00"
"10807","1","33","0.01"
"10815","1","33","0.01"
"10815","1","33","0.01"
"10816","1","33","0.01"
"10807","1","33","0.01"
"10811","1","33","0.01"
"10815","1","33","0.01"
"10813","1","33","0.01"
"10813","1","33","0.01"
"10816","1","33","0.01"
"10817","1","33","0.01"
"10817","0","33","0.00"
"10813","1","33","0.01"
"10811","1","33","0.01"
"10812","0","33","0.00"
"10815","0","33","0.00"
"10813","0","33","0.00"
"10814","1","33","0.01"
"10815","1","33","0.01"
"10815","0","33","0.00"
"10815","0","33","0.00"
"10810","1","33","0.01"
"10813","1","33","0.01"
"10811","1","33","0.01"
"10812","1","33","0.01"
"10819","0","33","0.00"
"10813","0","33","0.00"
"10812","1","33","0.01"
"10818","1","33","0.01"
"10810","1","33","0.01"
"10813","1","33","0.01"
"10807","1","33","0.01"
"10814","1","33","0.01"
"10818","1","33","0.01"
"10817","1","33","0.01"
"10812","0","33","0.00"
"10814","1","33","0.01"
"10818","1","33","0.01"
"10809","0","33","0.00"
"10820","1","33","0.01"
"10815","1","33","0.01"
"10823","1","33","0.01"
"10818","0","33","0.00"
"10810","1","33","0.01"
"10818","1","33","0.01"
"10817","1","33","0.01"
"10815","1","33","0.01"
"10813","0","33","0.00"
"10813","1","33","0.01"
"10817","1","33","0.01"
"10814","0","34","0.00"
"10818","1","34","0.01"
"10814","0","34","0.00"
"10815","1","34","0.01"
"10819","1","34","0.01"
"10814","1","34","0.01"
"10821","1","34","0.01"
"10817","1","34","0.01"
"10822","1","34","0.01"
"10813","1","34","0.01"
"10818","1","34","0.01"
"10818","1","34","0.01"
"10812","0","34","0.00"
"10819","0","34","0.00"
"10813","1","34","0.01"
"10812","1","34","0.01"
"10823","1","34","0.01"
"10814","1","34","0.01"
"10819","1","34","0.01"
"10819","1","34","0.01"
"10820","1","34","0.01"
"10820","1","34","0.01"
"10824","1","34","0.01"
"10820","1","34","0.01"
"10822","1","34","0.01"
"10818","1","34","0.01"
"10823","1","34","0.01"
"10821","1","34","0.01"
"10821","1","34","0.01"
"10818","0","34","0.00"
"10821","0","34","0.00"
"10819","1","34","0.01"
"10825","1","34","0.01"
"10820","1","34","0.01"
"10824","1","34","0.01"
"10820","1","34","0.01"
"10815","1","34","0.01"
"10819","1","34","0.01"
"10822","1","34","0.01"
"10825","1","34","0.01"
"10821","1","34","0.01"
"10824","1","34","0.01"
"10824","1","34","0.01"
"10814","1","34","0.01"
"10820","1","34","0.01"
"10823","1","34","0.01"
"10819","1","34","0.01"
"10826","1","34","0.01"
"10823","1","34","0.01"
"10822","0","34","0.00"
"10822","0","34","0.00"
"10820","1","34","0.01"
"10822","1","34","0.01"
"10817","1","34","0.01"
"10820","1","34","0.01"
"10822","1","34","0.01"
"10821","0","34","0.00"
"10821","1","34","0.01"
"10821","1","34","0.01"
"10823","1","34","0.01"
"10817","1","34","0.01"
"10830","1","34","0.01"
"10822","1","34","0.01"
"10823","1","34","0.01"
"10826","1","34","0.01"
"10820","1","34","0.01"
"10825","0","34","0.00"
"10825","0","34","0.00"
"10826","1","34","0.01"
"10823","1","34","0.01"
"10824","1","34","0.01"
"10826","1","34","0.01"
"10831","1","34","0.01"
"10828","0","34","0.00"
"10821","1","34","0.01"
"10816","1","34","0.01"
"10829","1","34","0.01"
"10826","0","34","0.00"
"10827","0","34","0.00"
"10820","0","34","0.00"
"10825","1","34","0.01"
"10825","1","34","0.01"
"10816","1","34","0.01"
"10820","1","34","0.01"
"10824","1","34","0.01"
"10829","1","34","0.01"
"10825","0","34","0.00"
"10825","0","34","0.00"
"10827","0","34","0.00"
"10827","1","34","0.01"
"10825","1","34","0.01"
"10827","0","34","0.00"
"10832","1","34","0.01"
"10824","0","34","0.00"
"10824","0","34","0.00"
"10829","1","34","0.01"
"10829","0","34","0.00"
"10832","0","34","0.00"
"10833","1","34","0.01"
"10828","1","34","0.01"
"10828","1","35","0.01"
"10826","1","35","0.01"
"10829","1","35","0.01"
"10827","1","35","0.01"
"10830","1","35","0.01"
"10829","1","35","0.01"
"10825","1","35","0.01"
"10832","1","35","0.01"
"10826","1","35","0.01"
"10832","1","35","0.01"
"10827","1","35","0.01"
"10830","1","35","0.01"
"10827","1","35","0.01"
"10822","1","35","0.01"
"10836","1","35","0.01"
"10828","0","35","0.00"
"10830","1","35","0.01"
"10827","1","35","0.01"
"10837","1","35","0.01"
"10833","1","35","0.01"
"10824","1","35","0.01"
"10831","1","35","0.01"
"10828","1","35","0.01"
"10830","1","35","0.01"
"10832","1","35","0.01"
"10825","1","35","0.01"
"10833","1","35","0.01"
"10833","1","35","0.01"
"10831","1","35","0.01"
"10833","1","35","0.01"
"10829","1","35","0.01"
"10836","1","35","0.01"
"10831","1","35","0.01"
"10832","1","35","0.01"
"10824","1","35","0.01"
"10832","1","35","0.01"
"10830","1","35","0.01"
"10831","1","35","0.01"
"10834","1","35","0.01"
"10835","1","35","0.01"
"10832","0","35","0.00"
"10833","0","35","0.00"
"10832","1","35","0.01"
"10828","1","35","0.01"
"10829","1","35","0.01"
"10832","0","35","0.00"
"10826","0","35","0.00"
"10835","1","35","0.01"
"10835","1","35","0.01"
"10834","1","35","0.01"
"10837","1","35","0.01"
"10827","1","35","0.01"
"10833","1","35","0.01"
"10831","1","35","0.01"
"10829","1","35","0.01"
"10834","1","35","0.01"
"10832","1","35","0.01"
"10834","1","35","0.01"
"10829","0","35","0.00"
"10834","1","35","0.01"
"10833","1","35","0.01"
"10836","0","35","0.00"
"10836","1","35","0.01"
"10835","1","35","0.01"
"10839","1","35","0.01"
"10829","1","35","0.01"
"10830","1","35","0.01"
"10836","0","35","0.00"
"10831","1","35","0.01"
"10838","1","35","0.01"
"10832","1","35","0.01"
"10834","1","35","0.01"
"10833","0","35","0.00"
"10837","1","35","0.01"
"10844","1","35","0.01"
"10838","1","35","0.01"
"10842","1","35","0.01"
"10836","0","35","0.00"
"10833","1","35","0.01"
"10838","1","35","0.01"
"10835","1","35","0.01"
"10837","1","35","0.01"
"10841","1","35","0.01"
"10838","1","35","0.01"
"10833","1","35","0.01"
"10830","1","35","0.01"
"10838","1","35","0.01"
"10839","1","35","0.01"
"10840","1","35","0.01"
"10838","1","35","0.01"
"10838","1","35","0.01"
"10842","1","35","0.01"
"10832","1","35","0.01"
"10839","1","35","0.01"
"10842","1","35","0.01"
"10839","1","35","0.01"
"10837","1","35","0.01"
"10837","1","35","0.01"
"10842","1","35","0.01"
"10841","1","35","0.01"
"10846","1","35","0.01"
"10839","1","35","0.01"
"10838","1","35","0.01"
"10840","1","36","0.01"
"10842","1","36","0.01"
"10837","1","36","0.01"
"10840","1","36","0.01"
"10840","1","36","0.01"
"10840","1","36","0.01"
"10841","1","36","0.01"
"10844","0","36","0.00"
"10840","1","36","0.01"
"10842","1","36","0.01"
"10838","1","36","0.01"
"10835","1","36","0.01"
"10842","1","36","0.01"
"10841","1","36","0.01"
"10840","1","36","0.01"
"10838","1","36","0.01"
"10842","1","36","0.01"
"10838","1","36","0.01"
"10842","0","36","0.00"
"10841","1","36","0.01"
"10840","1","36","0.01"
"10840","1","36","0.01"
"10842","1","36","0.01"
"10846","1","36","0.01"
"10841","1","36","0.01"
"10841","0","36","0.00"
"10843","1","36","0.01"
"10841","1","36","0.01"
"10849","1","36","0.01"
"10846","1","36","0.01"
"10838","1","36","0.01"
"10845","1","36","0.01"
"10839","1","36","0.01"
"10842","1","36","0.01"
"10844","1","36","0.01"
"10834","1","36","0.01"
"10847","1","36","0.01"
"10843","1","36","0.01"
"10846","1","36","0.01"
"10845","1","36","0.01"
"10849","1","36","0.01"
"10842","1","36","0.01"
"10839","1","36","0.01"
"10848","1","36","0.01"
"10848","1","36","0.01"
"10844","1","36","0.01"
"10841","1","36","0.01"
"10838","0","36","0.00"
"10847","1","36","0.01"
"10842","1","36","0.01"
"10846","1","36","0.01"
"10842","1","36","0.01"
"10846","1","36","0.01"
"10843","0","36","0.00"
"10843","0","36","0.00"
"10847","1","36","0.01"
"10841","1","36","0.01"
"10850","1","36","0.01"
"10843","1","36","0.01"
"10847","1","36","0.01"
"10841","0","36","0.00"
"10843","1","36","0.01"
"10851","1","36","0.01"
"10850","1","36","0.01"
"10844","1","36","0.01"
"10841","1","36","0.01"
"10849","1","36","0.01"
"10845","1","36","0.01"
"10845","1","36","0.01"
"10846","1","36","0.01"
"10841","1","36","0.01"
"10845","1","36","0.01"
"10847","1","36","0.01"
"10846","1","36","0.01"
"10849","0","36","0.00"
"10844","1","36","0.01"
"10849","1","36","0.01"
"10850","1","36","0.01"
"10845","1","36","0.01"
"10851","1","36","0.01"
"10850","1","36","0.01"
"10853","1","36","0.01"
"10843","1","36","0.01"
"10852","1","36","0.01"
"10850","1","36","0.01"
"10851","1","36","0.01"
"10849","1","36","0.01"
"10846","1","36","0.01"
"10853","1","36","0.01"
"10850","1","36","0.01"
"10848","1","37","0.01"
"10848","1","37","0.01"
"10840","1","37","0.01"
"10847","1","37","0.01"
"10848","1","37","0.01"
"10849","1","37","0.01"
"10851","1","37","0.01"
"10849","0","37","0.00"
"10850","1","37","0.01"
"10852","1","37","0.01"
"10854","1","37","0.01"
"10848","1","37","0.01"
"10853","1","37","0.01"
"10850","1","37","0.01"
"10845","1","37","0.01"
"10852","1","37","0.01"
"10851","1","37","0.01"
"10848","1","37","0.01"
"10855","0","37","0.00"
"10850","1","37","0.01"
"10852","1","37","0.01"
"10850","1","37","0.01"
"10854","1","37","0.01"
"10855","1","37","0.01"
"10852","1","37","0.01"
"10855","1","37","0.01"
"10851","1","37","0.01"
"10852","1","37","0.01"
"10853","1","37","0.01"
"10853","1","37","0.01"
"10854","1","37","0.01"
"10852","1","37","0.01"
"10855","1","37","0.01"
"10854","1","37","0.01"
"10851","1","37","0.01"
"10858","1","37","0.01"
"10856","1","37","0.01"
"10854","1","37","0.01"
"10852","1","37","0.01"
"10857","0","37","0.00"
"10856","0","37","0.00"
"10852","1","37","0.01"
"10857","1","37","0.01"
"10852","1","37","0.01"
"10861","1","37","0.01"
"10850","0","37","0.00"
"10856","1","37","0.01"
"10855","1","37","0.01"
"10854","1","37","0.01"
"10849","1","37","0.01"
"10857","0","37","0.00"
"10857","1","37","0.01"
"10853","0","37","0.00"
"10853","0","37","0.00"
"10857","1","37","0.01"
"10854","0","37","0.00"
"10855","0","37","0.00"
"10855","1","37","0.01"
"10856","1","37","0.01"
"10858","1","37","0.01"
"10852","1","37","0.01"
"10860","1","37","0.01"
"10853","0","37","0.00"
"10860","1","37","0.01"
"10854","1","37","0.01"
"10858","1","37","0.01"
"10860","1","37","0.01"
"10854","0","37","0.00"
"10862","1","37","0.01"
"10853","1","37","0.01"
"10856","1","37","0.01"
"10857","1","37","0.01"
"10856","1","37","0.01"
"10860","1","37","0.01"
"10858","1","37","0.01"
"10855","1","37","0.01"
"10853","1","37","0.01"
"10861","1","37","0.01"
"10858","1","37","0.01"
"10859","1","37","0.01"
"10859","1","37","0.01"
"10858","1","37","0.01"
"10857","1","37","0.01"
"10859","1","37","0.01"
"10850","1","37","0.01"
"10859","1","37","0.01"
"10851","1","37","0.01"
"10867","0","37","0.00"
"10857","1","37","0.01"
"10862","1","37","0.01"
"10860","0","37","0.00"
"10860","0","37","0.00"
"10862","1","37","0.01"
"10853","1","37","0.01"
"10863","1","37","0.01"
"10862","0","37","0.00"
"10858","0","37","0.00"
"10855","0","37","0.00"
"10855","0","37","0.00"
"10858","0","37","0.00"
"10864","1","37","0.01"
"10855","1","37","0.01"
"10865","1","37","0.01"
"10863","1","37","0.01"
"10863","1","37","0.01"
"10858","1","37","0.01"
"10867","1","37","0.01"
"10863","1","38","0.01"
"10856","0","38","0.00"
"10863","0","38","0.00"
"10865","1","38","0.01"
"10862","1","38","0.01"
"10862","1","38","0.01"
"10859","1","38","0.01"
"10861","1","38","0.01"
"10867","0","38","0.00"
"10863","1","38","0.01"
"10860","0","38","0.00"
"10863","1","38","0.01"
"10861","1","38","0.01"
"10857","1","38","0.01"
"10864","1","38","0.01"
"10865","1","38","0.01"
"10862","1","38","0.01"
"10857","1","38","0.01"
"10860","1","38","0.01"
"10868","0","38","0.00"
"10861","0","38","0.00"
"10867","1","38","0.01"
"10869","0","38","0.00"
"10856","0","38","0.00"
"10862","1","38","0.01"
"10870","1","38","0.01"
"10869","0","38","0.00"
"10866","0","38","0.00"
"10865","1","38","0.01"
"10865","1","38","0.01"
"10866","1","38","0.01"
"10873","0","38","0.00"
"10869","0","38","0.00"
"10869","1","38","0.01"
"10870","1","38","0.01"
"10861","1","38","0.01"
"10867","1","38","0.01"
"10867","1","38","0.01"
"10865","1","38","0.01"
"10866","1","38","0.01"
"10861","1","38","0.01"
"10872","1","38","0.01"
"10870","1","38","0.01"
"10867","1","38","0.01"
"10863","1","38","0.01"
"10864","1","38","0.01"
"10867","1","38","0.01"
"10871","1","38","0.01"
"10868","1","38","0.01"
"10867","0","38","0.00"
"10866","0","38","0.00"
"10869","0","38","0.00"
"10869","1","38","0.01"
"10869","1","38","0.01"
"10867","1","38","0.01"
"10873","0","38","0.00"
"10869","0","38","0.00"
"10871","1","38","0.01"
"10872","1","38","0.01"
"10862","1","38","0.01"
"10868","1","38","0.01"
"10865","1","38","0.01"
"10870","0","38","0.00"
"10864","0","38","0.00"
"10867","1","38","0.01"
"10877","0","38","0.00"
"10877","0","38","0.00"
"10872","0","38","0.00"
"10872","1","38","0.01"
"10870","1","38","0.01"
"10875","1","38","0.01"
"10875","1","38","0.01"
"10877","1","38","0.01"
"10875","1","38","0.01"
"10876","1","38","0.01"
"10869","1","38","0.01"
"10870","1","38","0.01"
"10869","1","38","0.01"
"10875","1","38","0.01"
"10875","1","38","0.01"
"10865","1","38","0.01"
"10876","1","38","0.01"
"10871","0","38","0.00"
"10869","1","38","0.01"
"10877","1","38","0.01"
"10876","0","38","0.00"
"10875","1","38","0.01"
"10872","1","38","0.01"
"10879","1","38","0.01"
"10881","1","39","0.01"
"10873","1","39","0.01"
"10875","1","39","0.01"
"10871","1","39","0.01"
"10876","0","39","0.00"
"10874","0","39","0.00"
"10876","1","39","0.01"
"10878","1","39","0.01"
"10879","1","39","0.01"
"10875","1","39","0.01"
"10869","1","39","0.01"
"10877","1","39","0.01"
"10875","1","39","0.01"
"10873","1","39","0.01"
"10878","1","39","0.01"
"10874","1","39","0.01"
"10877","1","39","0.01"
"10875","1","39","0.01"
"10882","1","39","0.01"
"10879","1","39","0.01"
"10874","1","39","0.01"
"10876","1","39","0.01"
"10870","1","39","0.01"
"10875","1","39","0.01"
"10872","1","39","0.01"
"10878","1","39","0.01"
"10883","1","39","0.01"
"10876","1","39","0.01"
"10879","1","39","0.01"
"10878","1","39","0.01"
"10876","1","39","0.01"
"10883","1","39","0.01"
"10869","1","39","0.01"
"10879","1","39","0.01"
"10876","2","39","0.02"
"10880","1","39","0.01"
"10877","1","39","0.01"
"10883","1","39","0.01"
"10883","1","39","0.01"
"10872","1","39","0.01"
"10881","1","39","0.01"
"10880","1","39","0.01"
"10881","1","39","0.01"
"10882","1","39","0.01"
"10881","1","39","0.01"
